lat	lng	time
58.5	50.0	4168
34.8	113.7	4168
55.3	42.2	4169
30.3	120.2	4170
46.3	48.0	4170
22.5	114.1	4170
31.0	121.4	4170
23.5	121.0	4170
32.5	119.9	4170
51.7	36.2	4171
51.5	46.0	4171
43.1	131.9	4171
48.7	44.5	4171
47.0	28.9	4171
51.7	55.4	4171
25.0	121.3	4171
46.3	48.0	4171
45.0	39.0	4172
49.1	6.7	4172
30.1	31.3	4172
55.2	61.4	4172
46.5	30.7	4172
36.8	3.1	4172
55.9	37.8	4173
51.7	55.4	4173
48.0	37.8	4173
34.7	113.5	4173
28.6	115.9	4173
56.9	60.6	4173
45.5	-73.6	4174
45.5	-73.6	4174
57.6	25.4	4174
49.4	32.1	4174
37.5	127.0	4174
59.9	30.3	4174
58.1	57.8	4174
55.8	37.6	4174
23.5	121.0	4174
55.7	37.6	4174
54.2	37.6	4175
32.1	118.8	4175
50.4	30.5	4175
56.8	53.2	4175
22.3	114.2	4175
28.7	77.4	4175
49.4	27.0	4175
51.5	46.0	4175
23.5	121.0	4175
56.1	47.5	4175
55.2	61.4	4175
55.7	37.6	4176
47.2	39.7	4176
30.1	31.3	4176
25.0	121.5	4176
55.2	61.4	4176
38.6	-90.2	4176
48.8	37.6	4176
28.2	113.1	4176
55.7	37.6	4176
55.1	73.1	4176
29.4	48.0	4177
26.1	119.3	4177
4.6	-74.1	4177
24.1	120.7	4177
52.2	48.0	4177
55.7	37.6	4177
56.3	44.0	4177
46.0	25.0	4178
47.2	39.7	4178
35.2	115.4	4178
30.3	120.2	4178
51.5	-0.1	4178
25.0	121.5	4178
32.1	118.8	4178
23.5	121.0	4178
37.8	128.9	4178
28.6	115.9	4178
55.0	82.9	4178
31.0	121.4	4178
50.9	4.4	4178
36.1	103.8	4178
52.2	21.0	4178
50.0	36.3	4179
35.5	-97.5	4179
22.4	114.2	4179
34.0	-117.9	4179
60.4	5.2	4179
51.5	-0.1	4180
51.5	46.0	4180
47.2	39.7	4180
25.0	121.5	4180
56.5	85.0	4180
55.7	37.6	4180
48.9	2.3	4181
56.2	47.3	4181
24.1	120.7	4181
23.1	113.3	4181
55.7	37.6	4181
45.0	39.0	4181
56.2	47.3	4181
58.1	52.7	4181
59.9	30.3	4181
39.9	116.4	4181
50.4	30.5	4182
25.0	102.7	4182
34.3	108.9	4182
50.4	30.5	4182
50.4	30.5	4182
44.5	34.2	4182
25.0	121.5	4182
32.1	118.8	4182
32.1	118.8	4182
22.8	108.3	4182
50.4	30.5	4183
3.4	-76.5	4183
30.7	104.1	4183
4.6	-74.1	4183
49.4	32.1	4183
50.5	30.5	4183
50.6	36.6	4183
50.6	26.2	4183
55.9	-4.4	4184
25.0	121.5	4184
3.4	-76.5	4184
55.2	61.4	4184
14.6	121.0	4184
34.7	113.5	4184
28.6	77.2	4184
64.6	39.8	4184
19.3	-99.1	4185
23.1	113.3	4185
55.7	37.6	4185
9.9	-84.1	4186
36.1	103.8	4186
57.0	41.0	4186
54.3	48.4	4186
47.0	28.8	4186
45.0	39.0	4187
23.0	120.2	4187
55.5	65.3	4187
57.2	65.5	4187
21.0	105.9	4188
49.4	32.1	4188
22.3	114.2	4188
28.6	115.9	4188
51.5	46.1	4188
31.9	117.3	4189
25.7	-100.4	4189
30.3	120.2	4189
52.0	47.8	4189
48.7	44.5	4189
48.0	68.0	4189
46.3	48.0	4189
31.0	121.4	4189
48.0	37.8	4189
49.6	25.6	4190
56.2	47.3	4190
32.3	-93.6	4190
54.2	37.6	4190
30.3	120.2	4190
39.1	-77.1	4190
23.1	113.3	4190
23.1	113.3	4191
45.5	-73.6	4191
54.8	56.0	4191
20.0	77.0	4191
56.8	54.2	4191
55.7	37.6	4191
25.1	121.4	4191
48.9	2.3	4191
32.1	118.8	4191
61.3	73.4	4191
48.7	44.5	4191
23.5	121.0	4191
25.0	121.5	4192
48.9	2.3	4192
39.1	117.2	4192
30.3	120.2	4192
37.5	127.0	4192
31.0	121.4	4192
54.2	45.2	4192
55.7	37.6	4193
55.2	61.4	4193
57.0	41.0	4194
4.6	-74.1	4194
48.0	37.8	4194
35.7	139.7	4194
56.3	44.0	4194
50.5	30.5	4194
47.2	39.7	4195
35.2	115.4	4195
44.2	43.1	4195
47.1	39.8	4195
43.9	42.7	4196
30.3	120.2	4196
32.1	118.8	4196
51.1	17.0	4196
26.1	119.3	4196
55.7	37.6	4196
50.6	36.6	4196
30.7	104.1	4196
22.8	108.3	4196
57.0	24.1	4197
20.0	77.0	4197
44.4	12.2	4197
41.2	-73.2	4197
55.9	37.4	4197
55.9	38.4	4197
45.3	-73.9	4198
54.1	44.9	4198
30.3	120.2	4198
58.7	31.8	4198
50.9	128.5	4199
25.0	121.5	4199
51.5	46.0	4199
23.5	121.0	4199
25.0	121.5	4199
55.0	50.1	4199
51.3	37.8	4199
-36.3	-61.2	4199
50.0	36.1	4200
45.0	42.0	4200
29.0	-111.7	4200
25.0	121.5	4200
32.1	118.8	4200
53.2	50.1	4200
52.7	41.4	4200
22.6	120.4	4200
36.7	117.0	4200
28.2	113.1	4200
32.1	118.8	4200
31.3	120.6	4200
39.9	116.4	4201
22.3	114.2	4201
23.1	113.3	4201
55.2	61.4	4202
-0.2	-78.5	4202
50.4	30.5	4202
38.1	128.2	4202
30.3	120.2	4202
30.6	114.3	4202
55.9	94.8	4202
23.5	121.0	4202
22.8	108.3	4202
56.7	60.8	4203
39.9	116.4	4203
30.9	120.1	4203
52.2	20.8	4203
31.0	121.4	4203
54.0	38.3	4203
56.9	53.2	4204
40.0	45.0	4204
56.8	53.2	4204
25.0	121.5	4204
52.0	113.5	4204
40.5	-74.2	4204
25.0	102.7	4204
25.0	121.5	4204
23.5	121.0	4205
35.6	139.8	4205
50.5	30.5	4205
52.7	58.7	4205
37.5	127.0	4205
46.3	48.0	4205
49.4	32.1	4205
19.4	-99.1	4206
55.7	37.6	4206
45.2	24.0	4206
54.2	37.6	4206
20.0	77.0	4206
10.1	34.5	4206
55.0	73.4	4206
51.5	46.0	4206
50.3	83.5	4207
46.5	30.7	4207
53.4	59.0	4207
23.5	121.0	4207
52.6	39.6	4207
48.7	44.5	4207
48.0	37.8	4207
37.5	127.0	4207
53.2	50.1	4207
57.0	41.0	4208
30.3	120.2	4208
48.5	35.0	4208
46.3	48.0	4208
50.5	30.5	4208
43.1	12.1	4208
24.1	120.7	4208
22.8	108.3	4208
25.0	102.7	4209
55.7	37.6	4209
51.5	46.0	4209
48.7	44.5	4209
54.6	39.7	4209
55.9	38.4	4209
22.8	108.3	4209
32.7	-117.1	4209
-22.8	-43.2	4210
55.2	61.4	4210
-23.3	-51.1	4210
23.5	121.0	4210
55.7	37.6	4210
48.7	44.5	4210
45.0	41.1	4210
22.3	114.2	4210
54.2	37.6	4210
22.3	114.2	4211
45.0	39.0	4211
55.2	61.4	4211
50.4	30.5	4211
33.7	73.1	4211
32.1	118.8	4211
55.7	37.6	4211
27.8	120.7	4212
27.4	77.1	4212
51.5	46.0	4212
55.0	73.4	4212
50.4	30.5	4213
22.3	114.2	4213
39.9	116.4	4213
48.5	35.0	4213
55.3	61.4	4213
46.3	48.0	4213
45.5	-73.6	4214
55.9	48.3	4214
39.9	116.4	4215
22.8	108.3	4215
42.4	-83.1	4215
48.0	37.8	4215
57.8	40.9	4215
30.7	104.1	4216
46.0	25.0	4216
54.2	37.6	4216
30.3	120.2	4216
55.7	37.6	4216
36.1	103.8	4216
56.3	44.0	4216
46.3	48.0	4216
23.5	121.0	4216
53.8	87.1	4216
34.1	-118.3	4217
30.8	120.8	4217
52.3	21.0	4217
55.3	38.7	4217
21.2	106.1	4217
56.1	47.5	4217
51.7	39.2	4217
55.7	37.6	4217
41.1	-8.6	4217
48.9	2.3	4217
29.1	119.6	4218
31.0	121.4	4218
32.1	118.8	4218
55.9	38.4	4218
51.9	47.9	4218
55.4	43.8	4218
22.3	114.2	4219
55.7	37.6	4219
24.8	121.0	4219
29.4	48.0	4219
23.1	113.3	4219
55.0	82.9	4219
30.3	120.2	4219
48.5	35.0	4219
48.7	44.5	4219
32.1	118.8	4219
51.5	-0.1	4219
22.3	114.2	4220
52.3	104.3	4220
22.3	114.2	4220
30.3	120.2	4220
48.9	2.3	4220
55.7	37.6	4220
57.0	41.0	4220
56.1	40.4	4220
21.3	83.6	4221
23.5	121.0	4221
23.1	113.3	4222
52.3	21.0	4222
43.9	42.7	4222
54.1	13.4	4222
60.4	24.8	4222
54.3	49.6	4222
51.7	39.2	4223
52.4	4.9	4223
30.3	120.2	4223
33.7	-84.4	4223
54.8	56.0	4223
48.7	44.5	4223
34.0	-117.9	4223
46.8	29.5	4224
43.1	131.9	4224
48.9	2.3	4224
23.1	113.3	4224
51.9	47.9	4224
-3.3	-41.4	4224
46.3	48.0	4224
48.7	44.5	4224
30.1	31.3	4225
55.8	37.6	4225
23.5	121.0	4225
23.5	121.0	4225
30.3	120.2	4225
55.8	39.0	4225
55.8	39.0	4225
55.8	39.0	4226
53.0	28.0	4226
25.0	121.5	4226
37.5	127.0	4226
48.9	38.4	4226
57.8	40.9	4227
30.3	120.2	4227
55.7	37.6	4227
56.3	44.0	4227
54.2	37.6	4228
11.0	77.0	4228
45.3	-73.9	4228
55.0	73.4	4228
51.0	-2.6	4228
54.6	53.7	4228
45.5	-73.6	4229
45.5	-73.6	4229
56.2	47.3	4229
29.4	48.0	4229
25.0	121.5	4229
48.9	2.3	4229
51.9	47.9	4229
55.7	37.6	4229
46.3	48.0	4229
51.5	46.0	4230
56.2	69.5	4230
55.0	82.9	4230
43.4	-80.5	4230
48.5	35.0	4231
23.5	121.0	4231
23.1	113.3	4231
50.1	45.4	4231
22.3	91.8	4231
23.1	113.3	4231
41.4	-75.7	4231
23.5	121.0	4232
24.1	120.7	4233
48.9	2.3	4233
55.3	86.1	4233
23.5	121.0	4233
45.8	126.7	4233
35.7	139.4	4233
47.4	40.1	4234
35.6	139.8	4234
30.3	120.2	4234
50.3	28.7	4234
55.7	37.6	4235
50.4	30.5	4235
50.1	12.5	4235
52.6	19.1	4235
32.1	118.8	4235
45.2	36.7	4235
45.4	36.5	4235
55.8	38.0	4235
51.5	46.0	4235
56.5	85.0	4235
55.2	61.4	4235
25.0	102.7	4236
50.0	36.3	4236
22.3	114.2	4236
54.8	56.0	4236
23.5	121.0	4236
55.8	38.7	4236
32.1	118.8	4237
30.3	120.2	4237
54.2	37.6	4237
47.2	39.7	4238
25.0	121.5	4238
50.5	30.5	4238
37.5	127.0	4238
51.5	43.2	4238
4.6	-74.1	4239
51.5	-0.1	4239
56.0	92.9	4239
51.3	9.5	4239
55.9	38.4	4239
19.0	72.8	4239
35.7	51.4	4239
54.2	45.2	4240
50.5	30.5	4240
48.5	35.0	4240
51.5	-0.1	4241
55.3	86.1	4241
55.7	37.6	4241
30.6	114.3	4241
58.7	31.8	4241
54.2	37.6	4241
55.2	61.4	4242
42.7	23.3	4242
55.0	73.4	4242
49.8	24.0	4242
55.7	37.6	4242
36.0	129.4	4242
42.2	24.6	4242
31.0	121.4	4242
54.2	37.6	4243
54.6	39.7	4243
37.5	127.0	4243
55.2	61.4	4243
-25.4	-49.3	4243
34.7	113.5	4243
55.0	60.1	4243
23.5	121.0	4244
48.9	2.3	4244
23.7	90.4	4244
41.0	64.0	4244
25.0	102.7	4244
22.6	88.4	4244
23.1	113.3	4245
52.3	21.0	4245
-40.6	-73.1	4245
31.0	121.4	4245
59.9	30.3	4245
55.7	37.6	4245
25.0	102.7	4245
53.3	34.4	4245
40.4	-3.7	4246
34.8	113.7	4246
32.1	118.8	4246
22.6	120.4	4246
55.7	37.6	4246
23.5	121.0	4247
51.5	46.0	4247
55.7	37.6	4247
37.5	126.7	4247
64.5	40.5	4247
56.4	41.3	4248
55.8	49.2	4248
50.5	30.5	4248
7.8	-72.2	4248
55.5	37.7	4248
23.5	121.0	4249
56.2	47.3	4249
45.1	39.0	4249
22.8	108.3	4249
55.2	61.4	4249
52.5	103.9	4250
38.0	23.7	4250
52.3	21.0	4250
55.2	61.4	4250
33.7	73.1	4250
56.9	35.9	4250
30.3	120.2	4250
36.7	117.0	4250
30.3	120.2	4251
55.2	61.4	4251
59.2	17.6	4251
52.7	41.4	4252
55.0	50.1	4252
55.8	37.6	4252
25.3	110.3	4252
22.5	114.1	4253
48.9	2.3	4253
51.7	55.4	4253
51.5	46.0	4253
55.7	37.6	4253
47.2	39.7	4253
23.5	121.0	4254
48.9	2.3	4254
54.8	56.0	4254
35.5	139.7	4254
55.4	43.8	4254
50.5	30.5	4255
19.5	-99.2	4255
23.5	121.0	4255
59.9	30.3	4255
35.7	51.4	4255
55.7	37.6	4255
51.5	46.0	4255
55.3	86.1	4256
32.1	118.8	4256
54.0	38.3	4256
50.7	3.2	4256
55.2	61.4	4256
34.0	-117.9	4256
45.0	39.0	4256
36.0	-78.6	4256
51.8	55.1	4256
28.6	115.9	4257
22.3	114.0	4257
52.2	20.8	4257
33.4	-111.9	4257
22.8	108.3	4257
54.2	37.6	4257
44.6	132.8	4258
51.8	55.1	4258
50.6	26.2	4258
32.1	118.8	4258
25.0	121.5	4258
35.6	139.7	4259
29.1	119.6	4259
54.9	52.3	4259
52.2	21.0	4259
36.1	103.8	4259
48.5	35.0	4259
55.7	37.6	4260
4.6	-74.1	4260
45.0	39.0	4260
45.0	42.0	4260
55.0	60.1	4260
36.7	117.0	4260
34.0	9.0	4260
50.4	30.5	4261
23.1	113.3	4261
30.3	120.2	4261
42.8	12.6	4261
55.8	37.6	4261
59.9	30.3	4261
55.7	12.6	4262
11.0	77.0	4262
51.1	16.2	4262
55.8	37.6	4262
55.8	49.2	4262
55.7	37.6	4262
25.0	102.7	4263
14.4	80.0	4263
54.2	37.6	4263
47.8	35.2	4263
22.3	114.2	4263
59.1	37.9	4264
25.0	121.5	4264
55.0	50.1	4264
48.7	44.5	4264
51.5	46.0	4265
45.3	-73.9	4265
25.0	121.5	4265
3.1	101.5	4265
37.5	127.0	4265
51.5	46.1	4265
34.2	-118.8	4265
55.9	38.4	4266
55.8	37.6	4266
48.6	39.3	4266
55.7	37.6	4266
44.1	43.0	4266
47.7	40.2	4267
47.9	35.3	4267
23.5	121.0	4267
55.7	37.6	4267
32.3	-111.0	4267
46.3	48.0	4267
56.2	47.3	4267
41.9	-87.6	4268
25.4	55.4	4268
56.9	37.4	4268
48.7	44.5	4268
36.1	103.8	4268
55.2	61.4	4269
48.0	37.8	4269
22.7	120.5	4269
55.8	37.6	4269
23.3	121.3	4269
22.3	114.2	4269
23.5	121.0	4269
37.5	-122.4	4270
40.5	-74.2	4270
23.5	121.0	4270
59.1	37.9	4270
31.0	121.4	4270
55.8	37.6	4270
29.9	121.5	4271
51.5	46.0	4271
23.7	90.4	4271
30.3	120.2	4271
25.0	121.5	4272
46.5	30.7	4272
13.1	80.3	4272
55.7	37.6	4272
35.7	-88.7	4272
51.5	43.2	4272
46.3	48.0	4272
55.0	73.4	4272
46.3	-80.9	4272
37.5	127.0	4272
48.9	2.3	4273
55.7	37.6	4273
35.7	51.4	4273
53.1	36.2	4273
31.0	121.4	4273
37.5	121.4	4273
51.5	46.1	4273
24.0	120.6	4274
8.6	-79.9	4274
34.8	113.7	4274
41.6	-72.5	4274
54.3	48.4	4274
55.2	61.4	4274
22.3	114.2	4275
30.3	120.2	4275
55.7	37.6	4275
48.0	21.7	4275
50.6	36.6	4275
55.2	61.4	4276
55.9	37.8	4276
54.8	56.0	4276
30.3	120.2	4276
59.2	17.6	4276
23.5	121.0	4277
32.1	118.8	4277
55.8	49.1	4277
58.5	50.0	4277
50.4	30.5	4277
48.9	2.3	4277
56.3	44.0	4277
47.0	32.0	4278
30.3	120.2	4278
55.3	86.1	4278
48.0	37.8	4278
41.0	75.0	4278
51.5	46.0	4278
50.4	30.5	4278
53.4	83.8	4279
53.2	50.1	4279
51.5	46.0	4280
-22.9	-43.2	4280
20.2	85.8	4280
55.7	37.6	4280
41.8	123.4	4280
28.6	115.9	4281
40.7	-73.9	4281
48.5	32.3	4281
56.9	35.9	4281
32.1	118.8	4282
51.5	46.1	4282
44.8	20.5	4282
41.2	-73.2	4282
46.5	30.7	4282
37.5	127.0	4282
55.7	37.6	4282
55.2	61.4	4282
32.1	118.8	4283
51.5	46.0	4283
41.0	75.0	4283
30.1	31.3	4283
22.3	114.2	4283
-18.1	178.4	4283
46.3	48.0	4283
25.0	121.5	4283
55.2	61.4	4283
55.7	37.6	4283
-40.6	-73.1	4284
23.1	113.3	4284
23.1	113.3	4284
25.0	121.5	4284
55.7	37.6	4284
54.2	37.6	4285
22.8	108.3	4285
-25.4	-49.5	4285
54.8	56.0	4285
22.6	120.4	4285
50.4	30.5	4285
34.0	-117.9	4285
55.2	61.4	4286
-33.4	151.3	4286
60.2	60.0	4286
47.9	35.3	4286
23.5	121.0	4286
55.9	37.4	4286
22.5	114.1	4286
53.2	50.1	4286
46.3	48.0	4286
55.7	37.6	4286
32.1	118.8	4286
55.2	59.7	4287
48.3	25.9	4287
34.7	113.5	4287
59.4	56.8	4287
54.6	39.7	4287
23.1	113.3	4287
48.9	2.3	4287
14.6	-90.7	4288
47.1	8.2	4288
52.2	21.0	4288
31.9	-98.6	4288
39.0	-94.7	4289
56.5	85.0	4289
58.0	56.3	4289
56.8	60.5	4289
35.8	140.0	4289
50.1	14.4	4289
56.1	47.5	4289
24.1	120.7	4289
54.0	39.8	4289
53.5	49.6	4289
56.6	84.8	4289
54.2	37.6	4290
56.9	35.9	4290
34.0	-117.9	4290
49.8	73.1	4290
31.0	121.4	4291
32.1	118.8	4291
40.0	45.0	4291
-15.0	30.0	4292
59.1	37.9	4292
31.8	35.2	4292
55.6	51.8	4292
37.5	127.0	4292
23.1	113.3	4292
23.1	113.3	4293
35.3	139.6	4293
38.6	-94.3	4293
21.0	105.9	4293
23.5	121.0	4293
40.0	45.0	4293
51.7	55.4	4293
50.6	26.2	4293
56.8	53.2	4293
51.3	37.8	4293
31.0	121.4	4293
51.5	43.2	4293
48.0	37.8	4294
13.8	100.5	4294
14.7	-17.4	4294
51.2	38.5	4294
30.0	70.0	4294
18.5	73.9	4294
-22.9	-43.2	4294
23.1	113.3	4295
23.5	121.0	4295
53.4	83.8	4295
48.9	2.3	4295
31.0	121.4	4295
-20.9	-47.6	4295
30.3	120.2	4296
21.4	39.8	4296
22.3	114.2	4296
32.1	118.8	4297
49.1	33.4	4297
34.8	113.7	4297
39.9	116.4	4297
40.7	-74.2	4297
58.5	31.3	4297
48.6	39.3	4298
-26.2	28.1	4298
55.1	21.9	4298
32.1	118.8	4298
51.7	36.2	4299
30.0	31.2	4299
32.1	118.8	4299
48.5	35.0	4299
50.5	30.5	4299
51.2	38.5	4299
56.1	40.4	4299
32.1	118.8	4299
25.0	121.5	4300
51.3	37.5	4300
56.1	47.5	4300
50.1	8.6	4301
25.0	121.5	4301
22.3	114.2	4301
4.6	-74.1	4301
38.7	-9.1	4301
55.0	82.9	4301
55.9	38.4	4302
23.5	121.0	4302
55.0	73.4	4302
53.1	36.2	4303
51.2	38.5	4303
54.9	43.3	4303
59.1	37.9	4303
56.8	53.2	4303
30.3	120.2	4303
-34.6	-58.4	4303
22.5	114.0	4304
53.2	50.1	4304
58.0	56.3	4304
46.5	30.7	4304
57.8	40.9	4304
22.6	120.4	4305
32.1	118.8	4305
32.3	34.9	4305
-26.1	28.2	4305
42.0	43.5	4306
30.1	31.3	4306
45.5	-73.6	4306
48.7	44.5	4306
48.5	35.0	4306
40.2	44.5	4306
55.3	61.4	4306
48.7	44.5	4306
55.0	73.4	4307
25.0	121.5	4307
56.1	40.4	4307
36.8	-114.1	4307
46.8	35.4	4308
55.3	86.1	4308
32.1	118.8	4308
11.0	-10.0	4308
41.2	-73.2	4308
32.1	118.8	4308
50.4	30.5	4308
51.2	7.0	4308
-19.7	-47.9	4309
9.3	-70.6	4309
51.7	39.2	4309
45.3	-73.9	4309
25.0	121.5	4309
25.0	121.5	4309
22.5	114.1	4309
33.7	-84.4	4309
56.9	53.2	4310
-23.5	-46.5	4310
55.7	37.6	4310
51.5	46.0	4310
23.1	113.3	4310
53.5	49.3	4310
50.6	36.6	4310
50.6	26.2	4310
-22.0	-49.5	4311
57.0	23.8	4311
47.2	39.7	4311
52.2	48.0	4311
22.6	120.4	4311
17.4	78.5	4312
39.9	116.4	4312
30.3	120.2	4312
63.2	75.6	4312
25.0	121.5	4313
22.3	114.2	4313
31.4	121.0	4313
37.5	127.0	4313
45.0	39.0	4313
58.4	33.9	4313
28.2	113.1	4313
51.5	-0.1	4313
51.7	39.2	4314
30.3	120.2	4314
36.1	103.8	4314
55.0	60.1	4314
20.0	77.0	4315
22.6	120.3	4315
22.5	114.1	4315
55.7	37.6	4315
53.0	36.1	4315
36.7	117.0	4315
36.6	128.7	4316
51.5	46.0	4316
55.2	61.4	4316
25.0	121.5	4316
52.3	104.3	4316
55.0	50.1	4316
46.3	48.0	4316
45.5	-73.6	4317
22.8	108.3	4317
30.3	120.2	4317
22.8	108.3	4317
52.0	47.8	4317
55.2	61.4	4318
50.4	30.5	4318
55.7	37.6	4318
55.8	37.6	4318
45.2	36.7	4318
53.3	-6.3	4318
22.8	108.3	4318
48.0	21.7	4319
-33.5	143.2	4319
52.3	4.8	4319
55.7	37.6	4319
48.7	44.5	4319
50.1	8.7	4319
47.8	35.2	4319
40.0	45.0	4319
30.3	120.2	4319
40.0	45.0	4319
48.9	2.3	4319
23.5	121.0	4320
37.5	127.0	4320
-33.5	-70.7	4320
43.1	12.1	4320
50.6	36.6	4320
59.9	30.3	4320
24.5	117.7	4320
23.1	113.3	4320
55.0	60.4	4320
45.0	34.1	4320
51.5	-0.1	4320
23.5	121.0	4321
23.0	120.2	4321
30.3	120.2	4321
37.5	-122.4	4321
23.5	121.0	4321
23.5	121.0	4321
48.7	44.5	4321
49.1	33.4	4322
31.0	31.4	4322
25.0	121.5	4322
22.8	108.3	4322
31.0	121.4	4322
53.4	83.8	4323
45.0	39.0	4323
51.5	46.0	4323
-39.8	-73.2	4324
51.8	55.1	4324
30.3	120.2	4324
59.9	30.3	4324
55.6	37.9	4325
50.5	30.5	4325
30.9	120.1	4325
48.7	44.5	4325
45.0	34.1	4325
39.9	116.4	4326
55.0	73.4	4326
47.2	39.7	4326
34.8	113.7	4326
30.7	104.1	4327
28.6	115.9	4327
55.7	37.6	4327
57.6	39.9	4327
48.9	2.3	4327
22.8	108.3	4327
-18.9	-48.3	4328
53.8	87.1	4328
48.7	44.5	4328
25.0	121.5	4328
33.8	-84.4	4329
23.9	120.7	4329
29.3	48.1	4329
45.6	38.9	4329
55.7	37.6	4329
37.5	127.0	4330
39.0	-77.5	4330
48.5	35.0	4330
21.0	105.9	4330
29.1	119.6	4330
45.5	-73.6	4330
30.3	120.2	4330
22.8	108.3	4330
50.3	28.7	4331
22.8	108.3	4331
-23.3	-47.3	4331
36.1	-115.1	4331
59.9	30.3	4331
17.4	78.5	4332
37.5	127.0	4332
54.7	25.3	4332
31.5	34.8	4332
55.2	61.4	4333
54.8	56.0	4333
29.9	121.5	4333
64.6	39.8	4333
47.9	35.3	4333
23.1	113.3	4333
26.1	119.3	4333
51.7	39.2	4333
45.5	-73.6	4333
36.7	117.0	4334
23.5	121.0	4334
30.3	120.2	4334
34.1	-118.4	4334
20.0	77.0	4334
31.5	34.8	4334
50.4	30.5	4335
15.9	108.4	4335
55.3	86.1	4335
53.4	56.1	4335
32.1	118.8	4335
25.0	121.5	4335
23.5	121.0	4335
25.0	121.5	4336
23.5	121.0	4336
41.0	20.0	4336
50.4	30.5	4336
50.4	36.9	4336
31.0	121.4	4336
53.0	36.1	4336
50.0	36.3	4336
43.1	12.1	4337
59.9	30.3	4337
37.5	127.0	4337
22.3	114.2	4337
55.0	82.9	4337
37.5	127.0	4338
51.5	46.0	4338
37.5	127.0	4338
40.5	-74.2	4338
23.5	121.0	4338
54.3	48.4	4338
15.9	74.5	4338
22.8	108.3	4338
23.5	121.0	4338
54.8	56.0	4339
53.2	50.1	4339
48.7	44.5	4339
53.4	83.8	4339
30.3	120.2	4339
54.3	48.4	4339
55.7	37.6	4340
35.6	139.8	4340
35.6	139.8	4340
22.6	120.4	4340
22.8	108.3	4340
55.8	39.0	4340
-35.1	138.5	4341
53.1	8.8	4341
31.0	121.4	4341
30.3	120.2	4342
45.5	9.4	4342
47.8	67.8	4342
25.0	121.3	4342
31.0	121.4	4342
48.9	2.3	4342
51.5	-0.1	4342
24.1	120.7	4342
51.5	46.0	4343
30.7	104.1	4343
23.5	121.0	4343
31.0	121.4	4343
55.2	61.4	4344
48.7	44.5	4344
22.8	108.3	4344
23.5	121.0	4344
39.9	116.4	4344
22.2	114.0	4344
56.8	53.2	4344
-16.5	-42.1	4344
40.7	-74.2	4344
48.5	35.0	4344
56.1	47.3	4345
50.1	14.4	4345
52.7	41.4	4345
30.3	120.2	4345
51.7	36.2	4345
50.4	30.5	4345
51.8	55.1	4345
22.3	114.2	4345
34.1	-118.3	4345
56.4	41.3	4346
48.0	68.0	4346
56.8	53.2	4346
55.7	37.6	4346
48.5	35.0	4346
4.6	-74.1	4346
44.1	43.0	4346
55.8	37.6	4346
50.8	25.3	4346
51.5	46.0	4346
23.5	121.0	4347
46.8	35.4	4347
55.6	40.7	4347
34.7	113.5	4347
24.5	118.1	4347
54.2	37.6	4347
51.5	46.0	4348
45.3	-73.9	4348
46.3	48.0	4348
25.0	121.5	4348
48.7	44.5	4348
51.2	38.5	4349
36.7	117.0	4349
51.6	46.1	4349
55.0	73.4	4349
48.9	2.3	4349
48.9	2.3	4349
41.8	123.4	4349
34.8	113.7	4349
49.6	25.6	4350
55.0	73.4	4350
48.0	37.9	4350
59.9	30.3	4350
48.9	2.3	4350
30.3	120.2	4350
30.3	120.2	4350
54.3	48.4	4351
25.0	121.5	4351
48.7	44.5	4351
48.0	68.0	4351
31.0	121.4	4351
39.9	116.4	4352
56.9	60.6	4352
39.9	116.4	4352
22.8	108.3	4352
25.0	121.5	4352
32.1	118.8	4352
37.5	127.0	4352
23.0	72.6	4353
22.8	108.3	4353
25.0	121.5	4353
32.8	-96.8	4353
54.8	56.0	4354
55.8	49.2	4354
45.0	39.0	4354
23.1	113.3	4354
55.7	37.6	4354
31.0	121.4	4354
55.7	37.6	4355
40.7	109.8	4355
57.8	40.9	4355
57.8	40.9	4355
22.3	114.2	4355
50.6	36.6	4356
25.0	102.7	4356
47.8	19.1	4356
37.5	127.0	4356
30.3	120.2	4356
51.5	46.0	4356
24.9	67.1	4356
30.3	120.2	4356
53.0	28.0	4357
25.0	121.3	4357
53.6	56.0	4357
-33.0	-71.6	4357
37.5	-122.4	4357
45.1	16.3	4357
37.5	127.0	4358
54.2	37.6	4358
55.9	38.4	4359
57.8	40.9	4359
51.7	35.7	4359
58.0	56.3	4360
35.9	139.6	4360
63.2	23.6	4360
34.3	108.9	4360
55.6	51.8	4360
37.5	126.7	4361
49.4	32.1	4361
57.0	41.0	4361
55.8	37.6	4361
20.0	77.0	4362
38.4	-121.8	4362
43.1	131.6	4362
39.9	116.4	4363
43.9	125.3	4363
50.5	30.5	4363
-26.2	28.1	4363
-25.3	-57.6	4363
56.4	41.3	4363
25.0	121.5	4363
39.9	116.4	4363
30.7	104.1	4363
43.9	125.3	4364
59.1	37.9	4364
49.4	32.1	4364
51.5	46.0	4364
54.2	45.2	4364
55.5	47.5	4365
49.4	32.1	4365
48.7	44.5	4365
59.1	37.9	4365
37.5	-122.4	4365
48.7	44.5	4365
55.7	37.6	4365
52.2	48.0	4365
22.8	108.3	4365
32.1	118.8	4366
32.1	118.8	4366
30.6	114.3	4366
55.7	37.6	4366
30.3	120.2	4366
55.9	38.4	4367
11.0	-74.8	4367
-0.2	-78.5	4367
